t	y1	y2
0.497	0.422362	0.678953
0.498	0.423041	0.678203
0.499	0.423718	0.677454
0.5	0.424396	0.676704
0.501	0.425072	0.675953
0.502	0.425747	0.675203
0.503	0.426422	0.674452
0.504	0.427096	0.673701
0.505	0.42777	0.67295
0.506	0.428442	0.672199
0.507	0.429114	0.671447
0.508	0.429785	0.670695
0.509	0.430455	0.669943
0.51	0.431125	0.66919
0.511	0.431794	0.668438
0.512	0.432462	0.667685
0.513	0.433129	0.666932
0.514	0.433796	0.666179
0.515	0.434462	0.665425
0.516	0.435127	0.664671
0.517	0.435791	0.663917
0.518	0.436454	0.663163
0.519	0.437117	0.662409
0.52	0.437779	0.661654
0.521	0.438441	0.660899
0.522	0.439101	0.660144
0.523	0.439761	0.659389
0.524	0.44042	0.658633
0.525	0.441078	0.657878
0.526	0.441736	0.657122
0.527	0.442392	0.656365
0.528	0.443048	0.655609
0.529	0.443704	0.654852
0.53	0.444358	0.654096
0.531	0.445012	0.653339
0.532	0.445665	0.652581
0.533	0.446317	0.651824
0.534	0.446968	0.651066
0.535	0.447619	0.650308
0.536	0.448269	0.64955
0.537	0.448918	0.648792
0.538	0.449567	0.648034
0.539	0.450214	0.647275
0.54	0.450861	0.646516
0.541	0.451507	0.645757
0.542	0.452153	0.644998
0.543	0.452797	0.644238
0.544	0.453441	0.643478
0.545	0.454084	0.642718
0.546	0.454727	0.641958
0.547	0.455368	0.641198
0.548	0.456009	0.640438
0.549	0.456649	0.639677
0.55	0.457288	0.638916
0.551	0.457927	0.638155
0.552	0.458565	0.637394
0.553	0.459202	0.636632
0.554	0.459838	0.635871
0.555	0.460473	0.635109
0.556	0.461108	0.634347
0.557	0.461742	0.633584
0.558	0.462375	0.632822
0.559	0.463008	0.63206
0.56	0.463639	0.631297
0.561	0.46427	0.630534
0.562	0.4649	0.629771
0.563	0.46553	0.629007
0.564	0.466158	0.628244
0.565	0.466786	0.62748
0.566	0.467413	0.626716
0.567	0.46804	0.625952
0.568	0.468665	0.625188
0.569	0.46929	0.624424
0.57	0.469914	0.623659
0.571	0.470537	0.622894
0.572	0.47116	0.62213
0.573	0.471782	0.621365
0.574	0.472403	0.620599
0.575	0.473023	0.619834
0.576	0.473642	0.619068
0.577	0.474261	0.618303
0.578	0.474879	0.617537
0.579	0.475496	0.616771
0.58	0.476113	0.616004
0.581	0.476728	0.615238
0.582	0.477343	0.614471
0.583	0.477957	0.613705
0.584	0.47857	0.612938
0.585	0.479183	0.612171
0.586	0.479795	0.611403
0.587	0.480406	0.610636
0.588	0.481016	0.609868
0.589	0.481626	0.609101
0.59	0.482234	0.608333
0.591	0.482842	0.607565
0.592	0.483449	0.606797
0.593	0.484056	0.606028
0.594	0.484661	0.60526
0.595	0.485266	0.604491
0.596	0.48587	0.603723
0.597	0.486474	0.602954
0.598	0.487076	0.602185
0.599	0.487678	0.601415
0.6	0.488279	0.600646
0.601	0.488879	0.599877
