t	y1	y2
0.692	0.461354	0.356957
0.693	0.461711	0.356155
0.694	0.462067	0.355354
0.695	0.462422	0.354553
0.696	0.462776	0.353753
0.697	0.463129	0.352953
0.698	0.463482	0.352153
0.699	0.463834	0.351354
0.7	0.464184	0.350556
0.701	0.464535	0.349758
0.702	0.464884	0.34896
0.703	0.465233	0.348163
0.704	0.46558	0.347367
0.705	0.465927	0.346571
0.706	0.466273	0.345775
0.707	0.466619	0.34498
0.708	0.466963	0.344185
0.709	0.467307	0.343391
0.71	0.46765	0.342598
0.711	0.467992	0.341804
0.712	0.468334	0.341012
0.713	0.468674	0.34022
0.714	0.469014	0.339428
0.715	0.469353	0.338637
0.716	0.469692	0.337846
0.717	0.470029	0.337056
0.718	0.470366	0.336266
0.719	0.470701	0.335477
0.72	0.471037	0.334688
0.721	0.471371	0.3339
0.722	0.471704	0.333112
0.723	0.472037	0.332325
0.724	0.472369	0.331538
0.725	0.4727	0.330752
0.726	0.473031	0.329966
0.727	0.47336	0.329181
0.728	0.473689	0.328396
0.729	0.474017	0.327612
0.73	0.474344	0.326828
0.731	0.474671	0.326044
0.732	0.474996	0.325262
0.733	0.475321	0.324479
0.734	0.475645	0.323697
0.735	0.475968	0.322916
0.736	0.476291	0.322135
0.737	0.476613	0.321355
0.738	0.476934	0.320575
0.739	0.477254	0.319795
0.74	0.477573	0.319017
0.741	0.477892	0.318238
0.742	0.47821	0.31746
0.743	0.478527	0.316683
0.744	0.478843	0.315906
0.745	0.479159	0.31513
0.746	0.479473	0.314354
0.747	0.479787	0.313578
0.748	0.480101	0.312803
0.749	0.480413	0.312029
0.75	0.480725	0.311255
0.751	0.481035	0.310482
0.752	0.481346	0.309709
0.753	0.481655	0.308936
0.754	0.481963	0.308164
0.755	0.482271	0.307393
0.756	0.482578	0.306622
0.757	0.482884	0.305851
0.758	0.48319	0.305082
0.759	0.483495	0.304312
0.76	0.483799	0.303543
0.761	0.484102	0.302775
0.762	0.484404	0.302007
0.763	0.484706	0.301239
0.764	0.485007	0.300472
0.765	0.485307	0.299706
0.766	0.485606	0.29894
0.767	0.485905	0.298175
0.768	0.486202	0.29741
0.769	0.486499	0.296645
0.77	0.486796	0.295881
0.771	0.487091	0.295118
0.772	0.487386	0.294355
0.773	0.48768	0.293593
0.774	0.487973	0.292831
0.775	0.488266	0.292069
0.776	0.488557	0.291308
0.777	0.488848	0.290548
0.778	0.489138	0.289788
0.779	0.489428	0.289029
0.78	0.489716	0.28827
0.781	0.490004	0.287511
0.782	0.490291	0.286753
0.783	0.490578	0.285996
0.784	0.490863	0.285239
0.785	0.491148	0.284483
0.786	0.491432	0.283727
0.787	0.491716	0.282971
0.788	0.491998	0.282217
0.789	0.49228	0.281462
0.79	0.492561	0.280708
0.791	0.492842	0.279955
0.792	0.493121	0.279202
0.793	0.4934	0.27845
0.794	0.493678	0.277698
0.795	0.493955	0.276947
0.796	0.494232	0.276196
0.797	0.494508	0.275446
0.798	0.494783	0.274696
0.799	0.495057	0.273947
0.8	0.495331	0.273198
0.801	0.495604	0.27245
0.802	0.495876	0.271702
0.803	0.496147	0.270955
0.804	0.496417	0.270208
0.805	0.496687	0.269462
0.806	0.496956	0.268716
0.807	0.497225	0.267971
