t	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18
78.38	0.0917108	0.158287	18.1963	-0.38573	-0.40497	18.5249	3.01889	-0.228178	18.4218	-0.306098	-0.105855	0.295082	1.16394	-0.141459	0.315851	0.0604485	0.564878	-0.0961787
78.39	0.088634	0.157207	18.1993	-0.374017	-0.406298	18.528	3.01948	-0.222528	18.4208	-0.309265	-0.11025	0.297646	1.17876	-0.124095	0.305722	0.0583016	0.565095	-0.0963055
78.4	0.0855255	0.156082	18.2023	-0.362155	-0.40745	18.531	3.02005	-0.216876	18.4198	-0.312431	-0.114786	0.300292	1.19357	-0.106164	0.295262	0.0561548	0.565307	-0.0964291
78.41	0.0823853	0.15491	18.2053	-0.350145	-0.408419	18.5339	3.0206	-0.211222	18.4189	-0.315595	-0.119468	0.303023	1.20837	-0.0876417	0.284458	0.0540082	0.565513	-0.0965495
78.42	0.0792136	0.153692	18.2083	-0.337988	-0.409201	18.5367	3.02113	-0.205566	18.4179	-0.318752	-0.124304	0.305844	1.22315	-0.0684994	0.273291	0.0518616	0.565714	-0.0966665
78.43	0.0760103	0.152424	18.2114	-0.325683	-0.409787	18.5394	3.02164	-0.199908	18.4169	-0.321901	-0.1293	0.308759	1.23789	-0.0487078	0.261746	0.0497152	0.565909	-0.0967803
78.44	0.0727756	0.151105	18.2145	-0.31323	-0.410172	18.5419	3.02213	-0.194248	18.416	-0.325037	-0.134466	0.311772	1.25258	-0.0282353	0.249804	0.0475688	0.566098	-0.0968907
78.45	0.0695096	0.149734	18.2177	-0.300631	-0.410349	18.5444	3.02259	-0.188586	18.415	-0.328157	-0.139808	0.314888	1.26721	-0.00704856	0.237445	0.0454225	0.566282	-0.0969978
78.46	0.0662125	0.148308	18.2208	-0.287886	-0.410311	18.5467	3.02304	-0.182922	18.414	-0.331257	-0.145337	0.318113	1.28175	0.0148879	0.224649	0.0432762	0.56646	-0.0971017
78.47	0.0628846	0.146826	18.224	-0.274997	-0.410049	18.5489	3.02346	-0.177257	18.4131	-0.33433	-0.151061	0.321452	1.29619	0.037612	0.211393	0.0411298	0.566632	-0.0972021
78.48	0.059526	0.145286	18.2272	-0.261963	-0.409556	18.5509	3.02386	-0.17159	18.4121	-0.337373	-0.156991	0.324911	1.31051	0.0611639	0.197654	0.0389835	0.566799	-0.0972993
78.49	0.0561372	0.143686	18.2305	-0.248787	-0.408823	18.5528	3.02424	-0.165921	18.4111	-0.340378	-0.163137	0.328496	1.32467	0.0855865	0.183408	0.036837	0.56696	-0.0973931
78.5	0.0527186	0.142023	18.2338	-0.23547	-0.407841	18.5546	3.0246	-0.16025	18.4101	-0.343338	-0.16951	0.332214	1.33866	0.110925	0.168627	0.0346905	0.567115	-0.0974836
78.51	0.0492707	0.140295	18.2372	-0.222014	-0.406601	18.5562	3.02493	-0.154579	18.4092	-0.346245	-0.176123	0.336072	1.35243	0.137229	0.153283	0.0325439	0.567264	-0.0975707
78.52	0.0457939	0.1385	18.2405	-0.208422	-0.405093	18.5576	3.02525	-0.148905	18.4082	-0.349089	-0.182989	0.340077	1.36596	0.16455	0.137346	0.030397	0.567408	-0.0976545
78.53	0.0422891	0.136634	18.244	-0.194696	-0.403307	18.5589	3.02554	-0.14323	18.4072	-0.351861	-0.190122	0.344238	1.37919	0.192942	0.120784	0.02825	0.567546	-0.0977349
78.54	0.038757	0.134696	18.2474	-0.180839	-0.401231	18.5601	3.02581	-0.137554	18.4062	-0.354548	-0.197536	0.348562	1.39209	0.222465	0.103562	0.0261026	0.567678	-0.097812
78.55	0.0351985	0.132683	18.2509	-0.166856	-0.398853	18.561	3.02606	-0.131877	18.4053	-0.357136	-0.205246	0.35306	1.40459	0.25318	0.0856448	0.023955	0.567804	-0.0978856
78.56	0.0316147	0.13059	18.2545	-0.152749	-0.396163	18.5618	3.02629	-0.126198	18.4043	-0.359611	-0.21327	0.357741	1.41664	0.285155	0.066993	0.021807	0.567924	-0.0979559
78.57	0.0280067	0.128416	18.2581	-0.138525	-0.393146	18.5623	3.0265	-0.120518	18.4033	-0.361955	-0.221625	0.362614	1.42816	0.318459	0.0475657	0.0196586	0.568039	-0.0980229
78.58	0.0243761	0.126157	18.2617	-0.124188	-0.389789	18.5627	3.02668	-0.114837	18.4023	-0.364148	-0.230329	0.367692	1.43908	0.353167	0.0273194	0.0175098	0.568148	-0.0980864
78.59	0.0207243	0.123808	18.2654	-0.109745	-0.386078	18.5629	3.02685	-0.109155	18.4013	-0.366168	-0.239402	0.372985	1.44931	0.389358	0.0062081	0.0153604	0.568251	-0.0981466
78.6	0.0170534	0.121367	18.2692	-0.0952044	-0.381996	18.5628	3.02699	-0.103472	18.4004	-0.367988	-0.248866	0.378505	1.45874	0.427114	-0.0158167	0.0132104	0.568349	-0.0982033
78.61	0.0133653	0.11883	18.273	-0.0805735	-0.37753	18.5626	3.02711	-0.0977885	18.3994	-0.369581	-0.258741	0.384266	1.46726	0.466525	-0.038806	0.0110598	0.56844	-0.0982567
78.62	0.00966263	0.116191	18.2769	-0.0658626	-0.37266	18.5621	3.02721	-0.0921037	18.3984	-0.370912	-0.269051	0.39028	1.47474	0.50768	-0.0628132	0.00890846	0.568526	-0.0983067
78.63	0.00594809	0.113447	18.2808	-0.0510827	-0.36737	18.5613	3.02729	-0.086418	18.3974	-0.371943	-0.27982	0.396562	1.48102	0.550675	-0.0878938	0.00675631	0.568606	-0.0983534
78.64	0.00222492	0.110593	18.2848	-0.0362468	-0.36164	18.5603	3.02735	-0.0807316	18.3964	-0.372632	-0.291072	0.403125	1.48592	0.595609	-0.114105	0.00460328	0.56868	-0.0983966
78.65	-0.00150323	0.107624	18.2889	-0.0213695	-0.355451	18.559	3.02738	-0.0750445	18.3954	-0.372928	-0.302833	0.409986	1.48926	0.642582	-0.141506	0.0024493	0.568748	-0.0984365
78.66	-0.00523215	0.104535	18.293	-0.00646757	-0.348781	18.5575	3.0274	-0.0693567	18.3945	-0.372775	-0.315127	0.417157	1.49081	0.691697	-0.170156	0.000294288	0.568811	-0.098473
78.67	-0.00895702	0.101319	18.2972	0.00843978	-0.34161	18.5556	3.02739	-0.0636683	18.3935	-0.372109	-0.32798	0.424655	1.4903	0.743052	-0.200114	-0.00186185	0.568868	-0.0985062
78.68	-0.0126724	0.097973	18.3015	0.0233306	-0.333913	18.5534	3.02736	-0.0579793	18.3925	-0.370856	-0.341417	0.432493	1.48744	0.796747	-0.231436	-0.0040192	0.568919	-0.0985361
78.69	-0.0163719	0.0944891	18.3059	0.0381797	-0.325667	18.551	3.02731	-0.0522899	18.3915	-0.368932	-0.355459	0.440685	1.4819	0.852873	-0.264176	-0.00617785	0.568964	-0.0985626
78.7	-0.0200485	0.0908617	18.3103	0.0529585	-0.316847	18.5482	3.02724	-0.0466001	18.3905	-0.366241	-0.370128	0.449241	1.4733	0.911508	-0.29838	-0.0083379	0.569004	-0.0985858
78.71	-0.0236938	0.0870844	18.3149	0.0676341	-0.307428	18.545	3.02714	-0.0409098	18.3895	-0.362675	-0.385439	0.458172	1.4612	0.972716	-0.334084	-0.0104994	0.569038	-0.0986058
78.72	-0.0272986	0.0831508	18.3195	0.0821691	-0.297384	18.5415	3.02703	-0.0352193	18.3885	-0.35811	-0.401401	0.467484	1.4451	1.03654	-0.371312	-0.0126625	0.569067	-0.0986225
78.73	-0.0308522	0.0790542	18.3242	0.096521	-0.286688	18.5376	3.02689	-0.0295285	18.3876	-0.352409	-0.418015	0.477175	1.42446	1.10297	-0.410066	-0.0148273	0.56909	-0.0986359
78.74	-0.0343425	0.0747883	18.329	0.110641	-0.275316	18.5333	3.02673	-0.0238375	18.3866	-0.345415	-0.435271	0.487242	1.39865	1.17198	-0.45032	-0.0169938	0.569108	-0.0986462
78.75	-0.0377556	0.0703467	18.334	0.124475	-0.263241	18.5286	3.02655	-0.0181464	18.3856	-0.336955	-0.453144	0.497667	1.36698	1.24345	-0.492015	-0.0191622	0.56912	-0.0986534
78.76	-0.0410761	0.0657235	18.339	0.137959	-0.250439	18.5234	3.02635	-0.0124551	18.3846	-0.32684	-0.471586	0.508425	1.32869	1.31722	-0.535042	-0.0213325	0.569127	-0.0986574
78.77	-0.0442862	0.0609134	18.3441	0.151024	-0.23689	18.5179	3.02612	-0.00676385	18.3836	-0.314863	-0.490525	0.519473	1.28296	1.39297	-0.579233	-0.0235047	0.569129	-0.0986584
78.78	-0.0473664	0.0559117	18.3494	0.16359	-0.222574	18.5118	3.02588	-0.00107257	18.3826	-0.300803	-0.509857	0.53075	1.22889	1.4703	-0.624343	-0.025679	0.569125	-0.0986564
78.79	-0.0502946	0.0507154	18.3547	0.175571	-0.20748	18.5054	3.02561	0.00461864	18.3816	-0.284432	-0.529437	0.542172	1.16559	1.54863	-0.670036	-0.0278554	0.569117	-0.0986515
78.8	-0.0530466	0.0453228	18.3602	0.186868	-0.191601	18.4984	3.02532	0.0103097	18.3807	-0.265523	-0.549075	0.553627	1.09212	1.6272	-0.715865	-0.0300338	0.569104	-0.0986437
78.81	-0.0555958	0.0397345	18.3658	0.197376	-0.174939	18.491	3.02501	0.0160007	18.3797	-0.243857	-0.568524	0.564972	1.00764	1.70501	-0.761256	-0.0322142	0.569085	-0.0986332
78.82	-0.0579139	0.033954	18.3715	0.206981	-0.157507	18.4832	3.02467	0.0216914	18.3787	-0.219246	-0.587477	0.576028	0.91138	1.78084	-0.805493	-0.0343967	0.569063	-0.0986199
78.83	-0.0599705	0.0279879	18.3773	0.215563	-0.139333	18.4749	3.02432	0.0273819	18.3777	-0.191551	-0.605565	0.586579	0.802785	1.85322	-0.847714	-0.0365812	0.569035	-0.0986039
78.84	-0.0617344	0.021847	18.3833	0.222995	-0.12046	18.4663	3.02394	0.0330721	18.3767	-0.160708	-0.622358	0.596375	0.681599	1.92043	-0.886916	-0.0387675	0.569004	-0.0985854
78.85	-0.0631742	0.0155466	18.3893	0.229153	-0.100948	18.4572	3.02354	0.038762	18.3757	-0.126755	-0.637376	0.605136	0.547975	1.98054	-0.92198	-0.0409555	0.568968	-0.0985644
78.86	-0.0642597	0.00910707	18.3954	0.233915	-0.0808797	18.4478	3.02312	0.0444515	18.3747	-0.0898609	-0.65011	0.612564	0.402589	2.03151	-0.951715	-0.043145	0.568927	-0.098541
78.87	-0.0649627	0.00255375	18.4015	0.23717	-0.0603555	18.4382	3.02268	0.0501405	18.3738	-0.0503455	-0.660047	0.618361	0.246718	2.0713	-0.974927	-0.0453358	0.568883	-0.0985152
78.88	-0.0652594	-0.00408296	18.4077	0.238821	-0.0394973	18.4284	3.02222	0.0558291	18.3728	-0.00869	-0.666716	0.622251	0.0822877	2.09803	-0.990516	-0.0475277	0.568835	-0.098487
78.89	-0.0651315	-0.0107683	18.4139	0.238796	-0.0184438	18.4184	3.02173	0.0615172	18.3718	0.0344703	-0.669727	0.624007	-0.0881608	2.11012	-0.997573	-0.0497203	0.568783	-0.0984566
78.9	-0.0645675	-0.0174644	18.4202	0.237048	0.00265284	18.4085	3.02122	0.0672048	18.3708	0.0783738	-0.668818	0.623477	-0.261582	2.10654	-0.995484	-0.0519134	0.568727	-0.0984239
78.91	-0.0635643	-0.0241313	18.4264	0.233565	0.0236333	18.3985	3.02069	0.0728917	18.3698	0.122181	-0.663885	0.6206	-0.434616	2.08687	-0.98401	-0.0541066	0.568667	-0.098389
78.92	-0.0621271	-0.0307289	18.4326	0.228368	0.0443376	18.3888	3.02014	0.0785781	18.3688	0.165035	-0.655005	0.615419	-0.603839	2.05142	-0.963326	-0.0562998	0.568603	-0.0983517
78.93	-0.0602695	-0.037219	18.4387	0.221512	0.0646122	18.3793	3.01957	0.0842638	18.3678	0.20613	-0.642424	0.60808	-0.766026	2.00116	-0.93401	-0.0584925	0.568535	-0.0983121
78.94	-0.0580127	-0.0435664	18.4447	0.213081	0.0843167	18.3701	3.01897	0.0899488	18.3669	0.244769	-0.626539	0.598814	-0.91839	1.93769	-0.896987	-0.0606845	0.568463	-0.0982701
78.95	-0.0553842	-0.0497404	18.4507	0.203184	0.103329	18.3614	3.01835	0.095633	18.3659	0.280407	-0.607854	0.587915	-1.05875	1.86303	-0.853434	-0.0628756	0.568387	-0.0982257
78.96	-0.0524158	-0.055716	18.4565	0.191951	0.121547	18.3531	3.01771	0.101316	18.3649	0.312675	-0.586936	0.575712	-1.18564	1.77944	-0.804671	-0.0650657	0.568306	-0.0981787
78.97	-0.0491426	-0.0614736	18.4622	0.179519	0.138895	18.3453	3.01705	0.106999	18.3639	0.341375	-0.56436	0.562544	-1.29825	1.68922	-0.752045	-0.0672546	0.568221	-0.098129
78.98	-0.0456004	-0.0669995	18.4677	0.166034	0.155317	18.3381	3.01637	0.112681	18.3629	0.366465	-0.54068	0.54873	-1.39642	1.59459	-0.696844	-0.0694422	0.568132	-0.0980767
78.99	-0.041825	-0.0722852	18.4732	0.151638	0.170779	18.3314	3.01566	0.118362	18.362	0.388031	-0.516393	0.534563	-1.4805	1.49754	-0.64023	-0.0716284	0.568037	-0.0980216
79	-0.0378509	-0.0773268	18.4784	0.136469	0.185266	18.3253	3.01494	0.124042	18.361	0.406253	-0.491926	0.52029	-1.5512	1.39977	-0.583197	-0.0738133	0.567938	-0.0979635
79.01	-0.0337103	-0.0821243	18.4836	0.120655	0.198777	18.3197	3.01419	0.12972	18.36	0.421375	-0.467627	0.506116	-1.60951	1.30268	-0.526561	-0.0759969	0.567833	-0.0979025
79.02	-0.0294328	-0.0866808	18.4886	0.104316	0.211325	18.3147	3.01342	0.135398	18.359	0.433676	-0.443771	0.4922	-1.65653	1.20736	-0.470961	-0.0781793	0.567723	-0.0978385
79.03	-0.0250452	-0.0910019	18.4934	0.0875584	0.222933	18.3103	3.01262	0.141075	18.358	0.443449	-0.420564	0.478662	-1.69343	1.11465	-0.416879	-0.0803604	0.567608	-0.0977713
79.04	-0.0205713	-0.0950948	18.4981	0.0704773	0.233629	18.3064	3.01181	0.14675	18.3571	0.450982	-0.398151	0.465588	-1.72139	1.02512	-0.364652	-0.0825405	0.567487	-0.097701
79.05	-0.0160321	-0.0989679	18.5027	0.0531568	0.243447	18.303	3.01097	0.152425	18.3561	0.456554	-0.376629	0.453034	-1.7415	0.939157	-0.314508	-0.0847195	0.567361	-0.0976273
79.06	-0.0114459	-0.102631	18.5072	0.0356701	0.252424	18.3001	3.01011	0.158098	18.3551	0.460419	-0.356055	0.441032	-1.75478	0.85699	-0.266578	-0.0868977	0.567229	-0.0975504
79.07	-0.00682861	-0.106092	18.5116	0.0180808	0.2606	18.2977	3.00923	0.163769	18.3541	0.462813	-0.336454	0.429598	-1.76218	0.778723	-0.220922	-0.0890752	0.567092	-0.0974702
79.08	-0.00219386	-0.109363	18.5158	0.000443442	0.268012	18.2957	3.00833	0.169439	18.3532	0.463942	-0.317829	0.418733	-1.76451	0.704366	-0.177547	-0.091252	0.566948	-0.0973866
79.09	0.00244663	-0.112452	18.5199	-0.0171951	0.2747	18.2941	3.00741	0.175108	18.3522	0.463991	-0.300165	0.408429	-1.76253	0.633859	-0.136418	-0.0934283	0.566799	-0.0972996
79.1	0.0070829	-0.115369	18.524	-0.034795	0.280702	18.2929	3.00646	0.180775	18.3512	0.463122	-0.283436	0.398671	-1.75688	0.567098	-0.0974738	-0.0956042	0.566644	-0.0972091
79.11	0.0117065	-0.118124	18.5279	-0.0523224	0.286054	18.2921	3.0055	0.186441	18.3502	0.461474	-0.267606	0.389437	-1.74812	0.503943	-0.0606333	-0.0977798	0.566483	-0.0971152
79.12	0.0163102	-0.120724	18.5318	-0.0697486	0.290792	18.2917	3.00451	0.192105	18.3493	0.459171	-0.252638	0.380705	-1.73673	0.444234	-0.0258034	-0.0999553	0.566316	-0.0970178
79.13	0.020888	-0.123179	18.5355	-0.0870496	0.294949	18.2916	3.0035	0.197767	18.3483	0.456316	-0.238486	0.37245	-1.72313	0.387802	0.00711564	-0.102131	0.566143	-0.0969169
79.14	0.025435	-0.125497	18.5392	-0.104205	0.298558	18.2918	3.00247	0.203428	18.3473	0.452999	-0.225108	0.364647	-1.70769	0.334469	0.0382263	-0.104306	0.565964	-0.0968125
79.15	0.0299467	-0.127684	18.5428	-0.121198	0.301649	18.2924	3.00141	0.209087	18.3464	0.449298	-0.21246	0.357268	-1.69071	0.284061	0.0676312	-0.106482	0.565779	-0.0967045
79.16	0.0344199	-0.129748	18.5464	-0.138015	0.304249	18.2932	3.00034	0.214743	18.3454	0.445279	-0.200498	0.350291	-1.67246	0.236404	0.0954309	-0.108658	0.565588	-0.0965931
79.17	0.0388515	-0.131696	18.5498	-0.154644	0.306385	18.2943	2.99924	0.220398	18.3444	0.440998	-0.189181	0.343689	-1.65316	0.191332	0.121723	-0.110834	0.565391	-0.0964781
79.18	0.0432391	-0.133534	18.5532	-0.171075	0.308083	18.2956	2.99812	0.226051	18.3435	0.436503	-0.178469	0.33744	-1.633	0.148686	0.1466	-0.113011	0.565188	-0.0963596
79.19	0.0475809	-0.135267	18.5566	-0.187302	0.309367	18.2972	2.99698	0.231702	18.3425	0.431836	-0.168323	0.331522	-1.61216	0.108314	0.17015	-0.115188	0.564979	-0.0962375
79.2	0.0518754	-0.136902	18.5599	-0.203317	0.310257	18.299	2.99582	0.237351	18.3415	0.427032	-0.158709	0.325913	-1.59076	0.070072	0.192458	-0.117366	0.564763	-0.0961119
79.21	0.0561212	-0.138443	18.5631	-0.219116	0.310775	18.301	2.99463	0.242997	18.3406	0.422121	-0.149592	0.320595	-1.56894	0.0338266	0.213601	-0.119544	0.564542	-0.0959827
79.22	0.0603175	-0.139895	18.5663	-0.234694	0.31094	18.3033	2.99342	0.248642	18.3396	0.417127	-0.140941	0.315549	-1.54679	-0.000548523	0.233653	-0.121724	0.564314	-0.09585
79.23	0.0644636	-0.141263	18.5694	-0.25005	0.31077	18.3057	2.9922	0.254284	18.3387	0.412074	-0.132727	0.310758	-1.52439	-0.0331708	0.252683	-0.123904	0.564081	-0.0957138
79.24	0.0685589	-0.142551	18.5725	-0.265182	0.310282	18.3083	2.99095	0.259923	18.3377	0.406978	-0.124923	0.306205	-1.50183	-0.06415	0.270754	-0.126085	0.563841	-0.095574
79.25	0.0726031	-0.143763	18.5755	-0.280087	0.309492	18.3111	2.98967	0.26556	18.3368	0.401857	-0.117502	0.301876	-1.47916	-0.0935881	0.287926	-0.128266	0.563596	-0.0954307
79.26	0.076596	-0.144902	18.5785	-0.294765	0.308415	18.3141	2.98838	0.271195	18.3358	0.396722	-0.110441	0.297757	-1.45644	-0.12158	0.304255	-0.130449	0.563344	-0.0952839
79.27	0.0805375	-0.145973	18.5815	-0.309215	0.307065	18.3172	2.98707	0.276827	18.3349	0.391586	-0.103718	0.293836	-1.43371	-0.148214	0.319791	-0.132633	0.563086	-0.0951335
79.28	0.0844277	-0.146978	18.5844	-0.323439	0.305455	18.3205	2.98573	0.282457	18.3339	0.386458	-0.0973126	0.290099	-1.41102	-0.173572	0.334583	-0.134818	0.562822	-0.0949796
79.29	0.0882667	-0.14792	18.5873	-0.337436	0.303597	18.3239	2.98437	0.288084	18.333	0.381346	-0.0912057	0.286537	-1.38838	-0.197729	0.348676	-0.137003	0.562552	-0.0948222
79.3	0.0920547	-0.148803	18.5901	-0.351207	0.301504	18.3275	2.98299	0.293708	18.332	0.376256	-0.0853796	0.283138	-1.36583	-0.220758	0.362109	-0.13919	0.562276	-0.0946612
79.31	0.0957919	-0.149629	18.593	-0.364753	0.299186	18.3311	2.98159	0.299329	18.3311	0.371195	-0.0798178	0.279894	-1.3434	-0.242723	0.374922	-0.141378	0.561994	-0.0944968
79.32	0.0994787	-0.1504	18.5957	-0.378075	0.296653	18.335	2.98016	0.304948	18.3301	0.366166	-0.0745052	0.276795	-1.3211	-0.263686	0.38715	-0.143568	0.561706	-0.0943288
79.33	0.103115	-0.15112	18.5985	-0.391175	0.293915	18.3389	2.97871	0.310563	18.3292	0.361174	-0.0694275	0.273833	-1.29894	-0.283703	0.398826	-0.145758	0.561413	-0.0941573
79.34	0.106702	-0.151789	18.6012	-0.404055	0.290982	18.3429	2.97725	0.316176	18.3282	0.356222	-0.0645716	0.271	-1.27694	-0.302826	0.409982	-0.14795	0.561113	-0.0939823
79.35	0.11024	-0.152412	18.6039	-0.416715	0.287861	18.3471	2.97575	0.321786	18.3273	0.351312	-0.0599251	0.26829	-1.25511	-0.321106	0.420645	-0.150143	0.560807	-0.0938039
79.36	0.113729	-0.152989	18.6066	-0.429157	0.284562	18.3513	2.97424	0.327392	18.3264	0.346447	-0.0554766	0.265695	-1.23345	-0.338588	0.430843	-0.152337	0.560495	-0.0936219
79.37	0.117169	-0.153522	18.6092	-0.441384	0.281092	18.3557	2.97271	0.332995	18.3254	0.341628	-0.0512155	0.263209	-1.21198	-0.355315	0.4406	-0.154532	0.560177	-0.0934364
79.38	0.120561	-0.154013	18.6118	-0.453398	0.277458	18.3601	2.97115	0.338596	18.3245	0.336857	-0.0471318	0.260827	-1.1907	-0.371326	0.44994	-0.156729	0.559853	-0.0932475
79.39	0.123906	-0.154465	18.6144	-0.465199	0.273668	18.3647	2.96957	0.344192	18.3236	0.332133	-0.0432162	0.258543	-1.16961	-0.386658	0.458884	-0.158927	0.559523	-0.093055
79.4	0.127204	-0.154878	18.617	-0.47679	0.269727	18.3693	2.96797	0.349786	18.3226	0.327459	-0.0394602	0.256352	-1.14871	-0.401346	0.467452	-0.161126	0.559187	-0.0928591
79.41	0.130456	-0.155255	18.6196	-0.488174	0.265643	18.374	2.96635	0.355376	18.3217	0.322834	-0.0358555	0.254249	-1.12801	-0.415423	0.475663	-0.163326	0.558845	-0.0926597
79.42	0.133661	-0.155596	18.6221	-0.499351	0.261421	18.3788	2.96471	0.360963	18.3208	0.318258	-0.0323947	0.25223	-1.1075	-0.428919	0.483536	-0.165528	0.558498	-0.0924569
79.43	0.136821	-0.155903	18.6246	-0.510325	0.257066	18.3837	2.96304	0.366546	18.3198	0.313732	-0.0290707	0.250291	-1.0872	-0.441861	0.491086	-0.167732	0.558144	-0.0922506
79.44	0.139936	-0.156178	18.6271	-0.521096	0.252585	18.3887	2.96135	0.372126	18.3189	0.309255	-0.0258767	0.248428	-1.06708	-0.454277	0.498328	-0.169936	0.557784	-0.0920408
79.45	0.143006	-0.156421	18.6296	-0.531667	0.247982	18.3937	2.95964	0.377702	18.318	0.304827	-0.0228067	0.246637	-1.04717	-0.466192	0.505278	-0.172142	0.557419	-0.0918275
79.46	0.146033	-0.156634	18.632	-0.54204	0.243263	18.3988	2.95791	0.383274	18.3171	0.300448	-0.0198548	0.244915	-1.02744	-0.477628	0.51195	-0.174349	0.557047	-0.0916108
79.47	0.149015	-0.156819	18.6345	-0.552216	0.238431	18.4039	2.95615	0.388843	18.3162	0.296118	-0.0170155	0.243259	-1.00791	-0.488608	0.518354	-0.176558	0.55667	-0.0913907
79.48	0.151955	-0.156975	18.6369	-0.562199	0.233492	18.4091	2.95438	0.394407	18.3153	0.291835	-0.0142837	0.241665	-0.988572	-0.499152	0.524505	-0.178768	0.556286	-0.0911671
79.49	0.154852	-0.157105	18.6393	-0.571988	0.22845	18.4144	2.95258	0.399968	18.3144	0.287599	-0.0116545	0.240132	-0.969418	-0.509279	0.530413	-0.180979	0.555897	-0.09094
79.5	0.157707	-0.157208	18.6417	-0.581588	0.223308	18.4197	2.95076	0.405525	18.3134	0.28341	-0.00912344	0.238655	-0.950449	-0.519008	0.536088	-0.183191	0.555502	-0.0907095
79.51	0.160521	-0.157287	18.6441	-0.590998	0.218071	18.4251	2.94892	0.411078	18.3125	0.279267	-0.00668622	0.237234	-0.931662	-0.528356	0.541541	-0.185405	0.555101	-0.0904755
79.52	0.163293	-0.157342	18.6464	-0.600221	0.212742	18.4306	2.94705	0.416627	18.3116	0.275169	-0.00433882	0.235864	-0.913054	-0.537339	0.546781	-0.18762	0.554694	-0.0902381
79.53	0.166024	-0.157374	18.6488	-0.60926	0.207325	18.4361	2.94516	0.422172	18.3107	0.271115	-0.00207743	0.234545	-0.894623	-0.545971	0.551817	-0.189837	0.554281	-0.0899973
79.54	0.168715	-0.157384	18.6511	-0.618115	0.201824	18.4416	2.94325	0.427713	18.3098	0.267105	0.000101501	0.233274	-0.876364	-0.554268	0.556657	-0.192055	0.553862	-0.089753
79.55	0.171366	-0.157373	18.6535	-0.626788	0.196241	18.4472	2.94132	0.433249	18.3089	0.263137	0.00220136	0.232049	-0.858276	-0.562243	0.561309	-0.194274	0.553438	-0.0895053
79.56	0.173978	-0.15734	18.6558	-0.635281	0.19058	18.4528	2.93937	0.438782	18.308	0.259212	0.00422534	0.230869	-0.840354	-0.569909	0.56578	-0.196494	0.553007	-0.0892542
79.57	0.176551	-0.157288	18.6581	-0.643595	0.184844	18.4585	2.93739	0.44431	18.3072	0.255328	0.00617644	0.22973	-0.822596	-0.577277	0.570078	-0.198716	0.552571	-0.0889996
79.58	0.179085	-0.157217	18.6604	-0.651733	0.179035	18.4642	2.93539	0.449833	18.3063	0.251484	0.00805751	0.228633	-0.804999	-0.584359	0.574209	-0.200938	0.552129	-0.0887416
79.59	0.181581	-0.157127	18.6627	-0.659696	0.173158	18.47	2.93337	0.455352	18.3054	0.24768	0.00987124	0.227575	-0.787558	-0.591165	0.57818	-0.203163	0.55168	-0.0884802
79.6	0.184039	-0.15702	18.6649	-0.667485	0.167213	18.4758	2.93133	0.460867	18.3045	0.243915	0.0116202	0.226555	-0.770271	-0.597707	0.581996	-0.205388	0.551226	-0.0882154
79.61	0.186459	-0.156895	18.6672	-0.675102	0.161204	18.4816	2.92927	0.466377	18.3036	0.240187	0.0133067	0.225571	-0.753135	-0.603993	0.585663	-0.207615	0.550766	-0.0879471
79.62	0.188842	-0.156754	18.6694	-0.682548	0.155134	18.4875	2.92718	0.471882	18.3027	0.236497	0.0149332	0.224622	-0.736146	-0.610034	0.589186	-0.209842	0.550301	-0.0876754
79.63	0.191189	-0.156597	18.6717	-0.689825	0.149004	18.4934	2.92507	0.477383	18.3019	0.232843	0.0165018	0.223707	-0.719302	-0.615836	0.592571	-0.212071	0.549829	-0.0874003
79.64	0.193499	-0.156424	18.6739	-0.696934	0.142818	18.4994	2.92294	0.482879	18.301	0.229225	0.0180144	0.222825	-0.702598	-0.621409	0.595822	-0.214302	0.549352	-0.0871217
79.65	0.195774	-0.156237	18.6761	-0.703877	0.136577	18.5053	2.92078	0.48837	18.3001	0.225641	0.0194732	0.221974	-0.686033	-0.626761	0.598944	-0.216533	0.548868	-0.0868398
79.66	0.198012	-0.156035	18.6784	-0.710656	0.130284	18.5113	2.91861	0.493856	18.2993	0.222092	0.0208798	0.221153	-0.669602	-0.631898	0.601941	-0.218765	0.548379	-0.0865544
79.67	0.200216	-0.155819	18.6806	-0.71727	0.12394	18.5174	2.91641	0.499337	18.2984	0.218576	0.0222362	0.220362	-0.653303	-0.636829	0.604817	-0.220999	0.547884	-0.0862656
79.68	0.202384	-0.15559	18.6828	-0.723722	0.117548	18.5234	2.91419	0.504814	18.2975	0.215092	0.0235439	0.219599	-0.637133	-0.641558	0.607576	-0.223234	0.547383	-0.0859734
79.69	0.204518	-0.155349	18.685	-0.730013	0.111109	18.5295	2.91194	0.510285	18.2967	0.21164	0.0248045	0.218864	-0.621089	-0.646094	0.610222	-0.22547	0.546876	-0.0856777
79.7	0.206617	-0.155094	18.6871	-0.736144	0.104626	18.5356	2.90968	0.515751	18.2958	0.208219	0.0260196	0.218155	-0.605168	-0.650442	0.612758	-0.227707	0.546363	-0.0853787
79.71	0.208682	-0.154828	18.6893	-0.742117	0.098101	18.5418	2.90739	0.521212	18.295	0.204828	0.0271905	0.217472	-0.589367	-0.654607	0.615187	-0.229945	0.545845	-0.0850762
